announced,body_type,camera_name,sensor_size,dp_score,n_had,n_own,n_want,price_high,price_low,questions,reviewed_date,user_review_count,user_score
"Apr 19, 2012
 ",Rangefinder-style mirrorless,Samsung NX1000,APS-C (23.5 x 15.7 mm),,21,57,8,,,78 questions asked,,7,4.21429
"Dec 28, 2010
 ",SLR-style mirrorless,Samsung NX11,APS-C (23.4 x 15.6 mm),,12,20,0,,,13 questions asked,,3,4.16667
"Apr 11, 2013
 ",,Samsung NX1100,,,5,13,4,,,5 questions asked,,2,4.83333
"Apr 19, 2012
 ",SLR-style mirrorless,Samsung NX20,APS-C (23.5 x 15.7 mm),,25,48,8,,,57 questions asked,,7,3.67857
"Sep 1, 2011
 ",Rangefinder-style mirrorless,Samsung NX200,APS-C (23.5 x 15.7 mm),77%,18,30,12,,,18 questions asked,"Reviewed Feb 28, 2012",5,3.9
"May 1, 2013
 ",Rangefinder-style mirrorless,Samsung NX2000,APS-C (23.5 x 15.7 mm),,10,42,6,$599.00 ,$529.99 ,29 questions asked,"Reviewed Nov 30, 2013",2,4.33333
"Apr 19, 2012
 ",Rangefinder-style mirrorless,Samsung NX210,APS-C (23.5 x 15.7 mm),78%,6,13,9,,,11 questions asked,"Reviewed Aug 14, 2012",3,4
"Jan 2, 2014
 ",SLR-style mirrorless,Samsung NX30,APS-C (23.5 x 15.7 mm),77%,28,85,47,,,78 questions asked,"Reviewed May 21, 2014",1,4
"Jan 3, 2013
 ",Rangefinder-style mirrorless,Samsung NX300,APS-C (23.5 x 15.7 mm),,64,190,24,$799.99 ,$649.99 ,96 questions asked,,11,4.38636
"May 8, 2014
 ",Rangefinder-style mirrorless,Samsung NX3000,APS-C (23.5 x 15.7 mm),,18,48,18,$699.95 ,$610.69 ,41 questions asked,"Reviewed Dec 17, 2014",4,3.5
"Jan 3, 2013
 ",Rangefinder-style mirrorless,Samsung NX300M,APS-C (23.5 x 15.7 mm),,6,20,1,$749.95 ,$675.00 ,122 questions asked,,,
"Jun 1, 2010
 ",,Samsung NX5,,,0,4,0,,,3 questions asked,,1,4.5
"Feb 5, 2015
 ",Rangefinder-style mirrorless,Samsung NX500,APS-C (23.5 x 15.7 mm),81%,31,212,89,"$1,500.00 ",$999.00 ,125 questions asked,"Reviewed Nov 9, 2015",3,4.63333
"Jan 5, 2011
 ",Ultracompact,Samsung PL120,,,0,2,1,,,0 questions asked,,,
"Jan 5, 2011
 ",Ultracompact,Samsung PL170,,,0,2,0,,,0 questions asked,,,
"Jul 21, 2010
 ",Compact,Samsung PL200,"1/2.3"" (6.17 x 4.55 mm)",,0,1,0,,,0 questions asked,,1,3.5
"Jan 5, 2011
 ",Ultracompact,Samsung PL210,,,0,0,0,,,0 questions asked,,,
"Jun 2, 2005
 ",Compact,Samsung Pro815,"2/3"" (8.8 x 6.6 mm)",,5,2,1,,,0 questions asked,"Reviewed Dec 7, 2005",49,4.16735
"Feb 9, 2007
 ",Compact,Samsung S1030,"1/1.8"" (7.144 x 5.358 mm)",,0,0,0,,,0 questions asked,,1,3.2
"Jan 7, 2007
 ",Compact,Samsung S1050,"1/1.8"" (7.144 x 5.358 mm)",,1,0,0,,,0 questions asked,,6,4.21667
"Jul 16, 2008
 ",Ultracompact,Samsung S1070,"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,0 questions asked,,1,4.2
"Jan 7, 2007
 ",Compact,Samsung S630,"1/2.5"" (5.744 x 4.308 mm)",,1,1,0,,,0 questions asked,,6,4.26667
"Jan 7, 2007
 ",Compact,Samsung S730,"1/2.5"" (5.744 x 4.308 mm)",,2,0,0,,,0 questions asked,,9,3.82222
"Dec 4, 2007
 ",Compact,Samsung S760,"1/2.5"" (5.744 x 4.308 mm)",,2,1,0,,,0 questions asked,,4,4.25
"Feb 9, 2007
 ",Compact,Samsung S830,"1/1.8"" (7.144 x 5.358 mm)",,1,0,0,,,0 questions asked,,,
"Jul 12, 2007
 ",Compact,Samsung S85,"1/2.5"" (5.744 x 4.308 mm)",,2,1,0,,,1 question asked,,6,4.48333
"Jan 7, 2007
 ",Compact,Samsung S850,"1/1.8"" (7.144 x 5.358 mm)",,2,0,0,,,1 question asked,,6,4.11667
"Dec 4, 2007
 ",Compact,Samsung S860,"1/2.5"" (5.744 x 4.308 mm)",,1,1,0,,,0 questions asked,,4,3.975
"Jan 4, 2011
 ",Ultracompact,Samsung SH100,,,0,0,0,,,0 questions asked,,,
"Jan 8, 2009
 ",,Samsung SL102 (ES55),,,1,1,0,,,0 questions asked,,,
"Feb 17, 2009
 ",Compact,Samsung SL202 (PL50),"1/2.33"" (6.08 x 4.56 mm)",,0,2,0,,,0 questions asked,,,
"Feb 17, 2009
 ",Compact,Samsung SL30 (ES15),"1/2.33"" (6.08 x 4.56 mm)",,2,4,0,,,2 questions asked,,,
"Feb 17, 2009
 ",Ultracompact,Samsung SL620 (PL65),"1/2.33"" (6.08 x 4.56 mm)",,1,1,0,,,0 questions asked,,,
"Jul 14, 2009
 ",,Samsung SL720 (PL70),,,1,2,0,,,0 questions asked,,,
"Feb 17, 2009
 ",Compact,Samsung SL820 (IT100),"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,0 questions asked,,,
"Jan 8, 2009
 ",,Samsung ST10 (CL50),,,0,0,0,,,0 questions asked,,,
"Jan 6, 2010
 ",Ultracompact,Samsung ST100,"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,0 questions asked,,,
"Jan 7, 2013
 ",Compact,Samsung ST150F,"1/2.3"" (6.17 x 4.55 mm)",,1,0,0,,,0 questions asked,,,
1/9/2012,,Samsung ST200F,,,0,1,2,,,2 questions asked,,,
"Jan 19, 2011
 ",Ultracompact,Samsung ST30,"1/3"" (4.8 x 3.6 mm)",,0,2,0,,,0 questions asked,,1,4
"Jan 8, 2008
 ",,Samsung ST45,,,1,0,0,,,0 questions asked,,,
"Jan 6, 2010
 ",Ultracompact,Samsung ST600,"1/2.33"" (6.08 x 4.56 mm)",,0,1,0,,,0 questions asked,,,
"Jan 19, 2011
 ",Ultracompact,Samsung ST65,,,2,1,0,,,0 questions asked,,3,3
"Jan 19, 2011
 ",Ultracompact,Samsung ST6500,"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,0 questions asked,,,
1/9/2012,,Samsung ST66,,,0,0,0,$259.95 ,$179.95 ,0 questions asked,,,
"Jan 5, 2011
 ",Ultracompact,Samsung ST700,,,0,0,0,,,0 questions asked,,1,4
1/9/2012,,Samsung ST76,,,0,0,0,,,0 questions asked,,,
"Jan 6, 2010
 ",Ultracompact,Samsung ST80,"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,1 question asked,,,
"Jan 19, 2011
 ",Ultracompact,Samsung ST90,,,0,1,0,,,0 questions asked,,,
"Apr 20, 2011
 ",Ultracompact,Samsung ST93,,,1,0,0,,,0 questions asked,,,
"Jan 19, 2011
 ",Ultracompact,Samsung ST95,,,0,0,0,,,0 questions asked,,,
"Jan 8, 2009
 ",,Samsung TL100 (ST50),,,1,0,0,,,0 questions asked,,,
"Jan 6, 2010
 ",Ultracompact,Samsung TL205 (PL100),"1/2.33"" (6.08 x 4.56 mm)",,0,0,0,,,1 question asked,,,
"Jan 6, 2010
 ",Ultracompact,Samsung TL210 (PL150),"1/2.33"" (6.08 x 4.56 mm)",,1,2,0,,,0 questions asked,,,
"Aug 13, 2009
 ",Compact,Samsung TL220 (ST500),"1/2.33"" (6.08 x 4.56 mm)",,2,1,0,,,0 questions asked,,1,3
"Aug 13, 2009
 ",Ultracompact,Samsung TL225 (ST550),"1/2.33"" (6.08 x 4.56 mm)",,1,1,0,,,0 questions asked,,3,3.9
"Jan 6, 2010
 ",Ultracompact,Samsung TL240 (ST5000),"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,0 questions asked,,2,4.8
"Feb 23, 2009
 ",Ultracompact,Samsung TL320 (WB1000),"1/2.33"" (6.08 x 4.56 mm)",,4,2,0,,,0 questions asked,,3,4.23333
"Jul 16, 2008
 ",Compact,Samsung TL34HD (NV100HD),"1/1.72"" (7.4 x 5.55 mm)",,1,0,0,,,0 questions asked,"Reviewed Dec 12, 2008",4,4.25
"Feb 20, 2010
 ",Compact,Samsung TL350 (WB2000),"1/2.33"" (6.08 x 4.56 mm)",,4,18,1,,,4 questions asked,,7,3.72857
"Feb 20, 2010
 ",Compact,Samsung TL500 (EX1),"1/1.7"" (7.44 x 5.58 mm)",73%,46,61,5,,,21 questions asked,"Reviewed Jul 9, 2010",22,4.51316
"Jan 7, 2014
 ",SLR-like (bridge),Samsung WB1100F,"1/2.3"" (6.17 x 4.55 mm)",,2,3,0,$449.95 ,$333.99 ,,,,
"Jan 9, 2012
 ",Compact,Samsung WB150F,"1/2.3"" (6.17 x 4.55 mm)",,4,12,0,$339.95 ,$268.98 ,0 questions asked,,3,3.66667
"Jan 5, 2011
 ",Compact,Samsung WB210,"1/2.3"" (6.17 x 4.55 mm)",66%,1,4,0,,,0 questions asked,"Reviewed Jul 20, 2011",1,3.5
"Jan 7, 2014
 ",SLR-like (bridge),Samsung WB2200F,"1/2.3"" (6.17 x 4.55 mm)",72%,2,7,14,,,,"Reviewed Jun 17, 2015",1,5
"Jan 7, 2013
 ",Compact,Samsung WB250F,"1/2.3"" (6.17 x 4.55 mm)",,2,9,4,$398.99 ,$299.95 ,4 questions asked,,2,3.75
"Jan 7, 2013
 ",Compact,Samsung WB30F,"1/2.3"" (6.17 x 4.55 mm)",,1,0,2,$399.95 ,$235.00 ,1 question asked,,,
"Jan 7, 2014
 ",,Samsung WB350F,,,4,14,1,$425.00 ,$379.95 ,,,1,5
"Jan 7, 2014
 ",Compact,Samsung WB35F,"1/2.3"" (6.17 x 4.55 mm)",,1,1,0,,,,,1,5
"Jan 7, 2014
 ",Compact,Samsung WB50F,"1/2.3"" (6.17 x 4.55 mm)",,0,1,2,$339.95 ,$199.99 ,,,,
"Dec 28, 2010
 ",Compact,Samsung WB700,,,1,2,1,,,0 questions asked,,,
"Sep 1, 2011
 ",Compact,Samsung WB750,"1/2.3"" (6.17 x 4.55 mm)",,4,2,3,,,2 questions asked,,4,4.0625
"Jan 7, 2013
 ",Compact,Samsung WB800F,"1/2.3"" (6.17 x 4.55 mm)",,1,0,1,,,1 question asked,,,
"Jan 9, 2012
 ",Compact,Samsung WB850F,"1/2.3"" (6.17 x 4.55 mm)",,4,7,4,,,4 questions asked,,7,3.85714
"Sep 27, 2001
 ",Compact,Sanyo DSC-AZ1,"1/1.8"" (7.144 x 5.358 mm)",,0,0,0,,,0 questions asked,,6,3.91667
"Feb 12, 2003
 ",Ultracompact,Sanyo DSC-J1,"1/2.7"" (5.312 x 3.984 mm)",,1,1,0,,,0 questions asked,,6,4.7
"May 30, 2001
 ",Compact,Sanyo DSC-MZ1,"1/1.8"" (7.144 x 5.358 mm)",,0,0,0,,,0 questions asked,,26,3.86154
"Aug 21, 2003
 ",Compact,Sanyo DSC-S1,"1/2.7"" (5.312 x 3.984 mm)",,0,0,0,,,0 questions asked,,1,4.2
"Jan 11, 1999
 ",,Sanyo VPC-X350 / Sanyo DSC-V100 / X100,,,1,1,0,,,0 questions asked,,16,4.0625
"Jan 11, 1999
 ",,Sanyo VPC-Z400 / Sanyo DSC-SX1Z,,,0,0,0,,,0 questions asked,,2,3.6
"May 19, 2004
 ",Compact,Sanyo Xacti DSC-S3,"1/2.7"" (5.312 x 3.984 mm)",,0,0,0,,,0 questions asked,,,
"May 19, 2004
 ",Compact,Sanyo Xacti DSC-S4,"1/2.5"" (5.744 x 4.308 mm)",,0,0,0,,,0 questions asked,,1,4.5
"Feb 10, 2015
 ",Large sensor compact,Sigma dp0 Quattro,APS-C (23.5 x 15.7 mm),,7,46,27,,,2 questions asked,"Reviewed Apr 28, 2017",,
"Sep 26, 2006
 ",Large sensor compact,Sigma DP1,APS-C (20.7 x 13.8 mm),,61,67,2,,,59 questions asked,"Reviewed May 19, 2008",52,4.20962
"Feb 8, 2012
 ",Large sensor compact,Sigma DP1 Merrill,APS-C (24 x 16 mm),,18,119,25,,,39 questions asked,,1,4.5
"Feb 10, 2014
 ",Large sensor compact,Sigma dp1 Quattro,APS-C (23.5 x 15.7 mm),,2,9,9,,,1 question asked,"Reviewed Apr 28, 2017",1,2.5
"Oct 2, 2009
 ",Large sensor compact,Sigma DP1s,APS-C (20.7 x 13.8 mm),,20,36,2,,,10 questions asked,,7,4.42381
"Feb 20, 2010
 ",Large sensor compact,Sigma DP1x,APS-C (20.7 x 13.8 mm),,14,26,2,,,4 questions asked,,7,3.89592
"Sep 23, 2008
 ",Large sensor compact,Sigma DP2,APS-C (20.7 x 13.8 mm),,22,41,0,,,91 questions asked,"Reviewed Sep 21, 2009",13,4.03077
"Feb 8, 2012
 ",Large sensor compact,Sigma DP2 Merrill,APS-C (24 x 16 mm),,39,269,29,,,96 questions asked,,9,4.36752
"Feb 13, 2014
 ",Large sensor compact,Sigma dp2 Quattro,APS-C (23.5 x 15.7 mm),,23,78,132,,,26 questions asked,"Reviewed Apr 28, 2017",9,3.36667
"Feb 20, 2010
 ",Large sensor compact,Sigma DP2s,APS-C (20.7 x 13.8 mm),,16,52,4,,,13 questions asked,,2,3.5
"Feb 8, 2011
 ",Large sensor compact,Sigma DP2x,APS-C (20.7 x 13.8 mm),,11,13,4,,,7 questions asked,,1,5
"Jan 8, 2013
 ",Large sensor compact,Sigma DP3 Merrill,APS-C (24 x 16 mm),,30,211,49,,,47 questions asked,,5,4.1
"Feb 10, 2014
 ",Large sensor compact,Sigma dp3 Quattro,APS-C (23.5 x 15.7 mm),,1,15,9,,,0 questions asked,"Reviewed Apr 28, 2017",1,4
"Feb 23, 2016 ",Rangefinder-style mirrorless,Sigma sd Quattro,APS-C (23.5 x 15.6 mm),,13,55,87,,,,,4,4.62195
"Feb 23, 2016
 ",Rangefinder-style mirrorless,Sigma sd Quattro H,APS-H (26.6 x 17.9 mm),77%,11,27,202,,,,"Reviewed May 31, 2017",,
"Sep 21, 2010
 ",Mid-size SLR,Sigma SD1,APS-C (24 x 16 mm),,5,14,10,,,71 questions asked,,1,5
"Feb 8, 2012
 ",Mid-size SLR,Sigma SD1 Merrill,APS-C (24 x 16 mm),71%,16,89,27,,,30 questions asked,"Reviewed Apr 10, 2012",1,5
"Oct 27, 2003
 ",Mid-size SLR,Sigma SD10,APS-C (20.7 x 13.8 mm),,25,34,2,,,12 questions asked,"Reviewed Mar 19, 2004",39,4.60256
"Sep 26, 2006
 ",Mid-size SLR,Sigma SD14,APS-C (20.7 x 13.8 mm),,45,95,1,,,37 questions asked,,40,4.34063
"Feb 20, 2010
 ",Mid-size SLR,Sigma SD15,APS-C (20.7 x 13.8 mm),,19,70,2,,,34 questions asked,,3,4.7
"Feb 11, 2002
 ",Mid-size SLR,Sigma SD9,APS-C (20.7 x 13.8 mm),,29,41,0,,,8 questions asked,"Reviewed Nov 26, 2002",51,4.50588
"Oct 16, 2013
 ",SLR-style mirrorless,Sony Alpha 7,Full frame (35.8 x 23.9 mm),80%,318,816,383,"$2,596.00 ",$948.00 ,1452 questions asked,"Reviewed Jan 22, 2014",18,4.80671
"Nov 20, 2014
 ",SLR-style mirrorless,Sony Alpha 7 II,Full frame (35.8 x 23.9 mm),82%,229,987,602,"$3,196.00 ","$1,548.00 ",222 questions asked,"Reviewed Mar 31, 2015",6,4.46774
"Oct 16, 2013
 ",SLR-style mirrorless,Sony Alpha 7R,Full frame (35.9 x 24 mm),82%,274,666,537,"$3,096.00 ","$1,898.00 ",924 questions asked,"Reviewed Feb 13, 2014",20,4.675
"Jun 10, 2015
 ",SLR-style mirrorless,Sony Alpha 7R II,Full frame (35.9 x 24 mm),90%,212,1503,1422,"$4,896.00 ","$2,698.00 ",294 questions asked,"Reviewed Nov 17, 2015",27,4.60608
"Apr 6, 2014
 ",SLR-style mirrorless,Sony Alpha 7S,Full frame (35.8 x 23.9 mm),86%,114,304,328,"$2,177.99 ","$1,998.00 ",269 questions asked,"Reviewed Mar 2, 2015",8,4.35938
"Sep 11, 2015
 ",SLR-style mirrorless,Sony Alpha 7S II,Full frame (35.6 x 23.8 mm),,24,106,180,"$2,946.00 ","$2,598.00 ",61 questions asked,"Reviewed May 19, 2017",1,4.5
"Aug 27, 2013
 ",SLR-style mirrorless,Sony Alpha a3000,APS-C (23.5 x 15.6 mm),,30,96,12,,,,"Reviewed Aug 27, 2013",9,4.02778
,,Sony Alpha a3500,,,0,8,5,,,7 questions asked,,,
"Jan 7, 2014
 ",Rangefinder-style mirrorless,Sony Alpha a5000,APS-C (23.2 x 15.4 mm),,39,90,29,,,114 questions asked,,8,4.08523
"Aug 18, 2014
 ",Rangefinder-style mirrorless,Sony Alpha a5100,APS-C (23.5 x 15.6 mm),,60,144,58,$896.00 ,$448.00 ,152 questions asked,"Reviewed Aug 18, 2014",11,4.59917
"Feb 12, 2014
 ",Rangefinder-style mirrorless,Sony Alpha a6000,APS-C (23.5 x 15.6 mm),80%,434,2422,365,"$1,049.99 ",$498.00 ,1986 questions asked,"Reviewed Jun 3, 2014",50,4.3245
"Feb 3, 2016
 ",Rangefinder-style mirrorless,Sony Alpha a6300,APS-C (23.5 x 15.6 mm),85%,138,553,455,"$1,946.00 ",$998.00 ,486 questions asked,"Reviewed Apr 6, 2016",3,4.16667
"Oct 6, 2016
 ",Rangefinder-style mirrorless,Sony Alpha a6500,APS-C (23.5 x 15.6 mm),85%,36,256,269,"$2,396.00 ","$1,398.00 ",219 questions asked,"Reviewed Dec 14, 2016",,
"Apr 19, 2017
 ",SLR-style mirrorless,Sony Alpha a9,Full frame (35.6 x 23.8 mm),89%,41,91,327,"$8,234.49 ","$4,498.00 ",52 questions asked,"Reviewed Jun 14, 2017",1,5
"Sep 12, 2012
 ",Mid-size SLR,Sony Alpha a99,Full frame (35.8 x 23.8 mm),84%,103,403,122,,,363 questions asked,"Reviewed Dec 12, 2012",12,4.59829
"Sep 19, 2016
 ",Mid-size SLR,Sony Alpha a99 II,Full frame (35.9 x 24 mm),85%,29,169,292,,,20 questions asked,"Reviewed Feb 13, 2017",2,5
"Jun 5, 2006
 ",Compact SLR,Sony Alpha DSLR-A100,APS-C (23.6 x 15.8 mm),,193,144,2,,,4 questions asked,"Reviewed Jul 31, 2006",136,4.43235
"Jan 7, 2008
 ",Compact SLR,Sony Alpha DSLR-A200,APS-C (23.6 x 15.8 mm),,115,79,0,,,35 questions asked,"Reviewed Jul 17, 2008",27,4.54815
"May 18, 2009
 ",Compact SLR,Sony Alpha DSLR-A230,APS-C (23.5 x 15.7 mm),,25,20,0,,,5 questions asked,,17,4.05824
"Jun 9, 2010
 ",Compact SLR,Sony Alpha DSLR-A290,APS-C (23.5 x 15.7 mm),,12,8,2,,,7 questions asked,,,
"Jan 30, 2008
 ",Compact SLR,Sony Alpha DSLR-A300,APS-C (23.6 x 15.8 mm),,79,40,0,,,56 questions asked,,30,4.24333
"May 18, 2009
 ",Compact SLR,Sony Alpha DSLR-A330,APS-C (23.5 x 15.7 mm),,27,17,3,,,10 questions asked,,8,4.1875
"Jan 30, 2008
 ",Compact SLR,Sony Alpha DSLR-A350,APS-C (23.6 x 15.8 mm),,94,65,1,,,18 questions asked,"Reviewed Jun 6, 2008",45,4.48222
"May 18, 2009
 ",Compact SLR,Sony Alpha DSLR-A380,APS-C (23.6 x 15.8 mm),59%,7,5,0,,,3 questions asked,"Reviewed Aug 24, 2009",7,3.51429
"Jun 9, 2010
 ",Compact SLR,Sony Alpha DSLR-A390,APS-C (23.5 x 15.7 mm),60%,6,21,0,,,8 questions asked,"Reviewed Jul 28, 2010",4,3.35
"Jan 5, 2010
 ",Compact SLR,Sony Alpha DSLR-A450,APS-C (23.4 x 15.6 mm),,11,6,0,,,0 questions asked,,3,4.73333
"Aug 27, 2009
 ",Compact SLR,Sony Alpha DSLR-A500,APS-C (23.5 x 15.6 mm),,21,24,0,,,17 questions asked,,4,4.875
"Aug 27, 2009
 ",Compact SLR,Sony Alpha DSLR-A550,APS-C (23.4 x 15.6 mm),70%,51,43,0,,,3 questions asked,"Reviewed Dec 9, 2009",22,4.33636
"Aug 24, 2010
 ",Compact SLR,Sony Alpha DSLR-A560,APS-C (23.5 x 15.6 mm),,3,4,1,,,0 questions asked,,,
"Aug 24, 2010
 ",Compact SLR,Sony Alpha DSLR-A580,APS-C (23.5 x 15.6 mm),75%,46,92,4,,,12 questions asked,"Reviewed May 26, 2011",14,4.46429
"Sep 6, 2007
 ",Mid-size SLR,Sony Alpha DSLR-A700,APS-C (23.5 x 15.6 mm),,215,248,3,,,83 questions asked,"Reviewed Dec 19, 2007",79,4.68101
"Aug 27, 2009
 ",Mid-size SLR,Sony Alpha DSLR-A850,Full frame (35.9 x 24 mm),75%,60,98,3,,,43 questions asked,"Reviewed May 4, 2010",50,4.4195
"Sep 9, 2008
 ",Mid-size SLR,Sony Alpha DSLR-A900,Full frame (35.9 x 24 mm),,76,153,27,,,13 questions asked,"Reviewed Oct 22, 2008",42,4.26476
"May 11, 2010
 ",Rangefinder-style mirrorless,Sony Alpha NEX-3,APS-C (23.4 x 15.6 mm),70%,76,95,6,$495.00 ,$399.95 ,59 questions asked,"Reviewed Jun 7, 2010",4,4.375
"Feb 20, 2013
 ",Rangefinder-style mirrorless,Sony Alpha NEX-3N,APS-C (23.5 x 15.6 mm),,68,167,13,$491.74 ,$394.99 ,92 questions asked,"Reviewed Nov 30, 2013",11,3.74545
"May 11, 2010
 ",Rangefinder-style mirrorless,Sony Alpha NEX-5,APS-C (23.4 x 15.6 mm),71%,190,257,3,"$2,099.78 ",$389.99 ,170 questions asked,"Reviewed Jun 7, 2010",17,4.04902
"Aug 24, 2011
 ",Rangefinder-style mirrorless,Sony Alpha NEX-5N,APS-C (23.4 x 15.6 mm),79%,266,517,51,,,233 questions asked,"Reviewed Oct 4, 2011",18,4.43333
"Aug 29, 2012
 ",Rangefinder-style mirrorless,Sony Alpha NEX-5R,APS-C (23.4 x 15.6 mm),,78,250,12,"$1,252.09 ",$794.69 ,173 questions asked,"Reviewed Aug 29, 2012",6,3.36667
"Aug 27, 2013
 ",Rangefinder-style mirrorless,Sony Alpha NEX-5T,APS-C (23.4 x 15.6 mm),,46,112,11,"$1,028.69 ",$698.00 ,72 questions asked,,3,4.66667
"Sep 12, 2012
 ",Rangefinder-style mirrorless,Sony Alpha NEX-6,APS-C (23.5 x 15.6 mm),78%,267,725,76,,,682 questions asked,"Reviewed Mar 26, 2013",21,3.75052
"Aug 24, 2011
 ",Rangefinder-style mirrorless,Sony Alpha NEX-7,APS-C (23.5 x 15.6 mm),81%,214,564,186,$961.54 ,$594.24 ,504 questions asked,"Reviewed Dec 14, 2011",22,4.02273
"Jun 8, 2011
 ",Rangefinder-style mirrorless,Sony Alpha NEX-C3,APS-C (23.4 x 15.6 mm),74%,46,63,4,$589.95 ,$444.42 ,28 questions asked,"Reviewed Aug 22, 2011",5,4.075
"May 17, 2012
 ",Rangefinder-style mirrorless,Sony Alpha NEX-F3,APS-C (23.4 x 15.6 mm),74%,38,61,4,$699.95 ,$529.99 ,61 questions asked,"Reviewed Aug 16, 2012",2,4.25
"Sep 3, 2014
 ",Compact,Sony Alpha QX1,APS-C (23.2 x 15.4 mm),,12,17,97,,,6 questions asked,,1,4
"Sep 27, 1998
 ",Compact,Sony Cyber-shot DSC-D700,"1/2"" (6.4 x 4.8 mm)",,5,0,0,,,0 questions asked,"Reviewed Aug 24, 1999",10,3.92
"Jun 30, 1999
 ",Compact,Sony Cyber-shot DSC-D770,"1/2"" (6.4 x 4.8 mm)",,5,0,0,,,0 questions asked,,27,4.37037
"Aug 18, 1999
 ",Compact,Sony Cyber-shot DSC-F505,"1/2"" (6.4 x 4.8 mm)",,24,3,0,,,0 questions asked,"Reviewed Sep 3, 1999",25,4.528
"Apr 26, 2000
 ",Compact,Sony Cyber-shot DSC-F505V,"1/1.8"" (7.144 x 5.358 mm)",,21,3,0,,,0 questions asked,"Reviewed Jul 27, 2000",60,4.335
"Feb 25, 1999
 ",Compact,Sony Cyber-shot DSC-F55,"1/2"" (6.4 x 4.8 mm)",,8,4,0,,,0 questions asked,,16,4.2625
"Apr 26, 2000
 ",Compact,Sony Cyber-shot DSC-F55V,"1/1.8"" (7.144 x 5.358 mm)",,3,0,0,,,0 questions asked,,12,4.51667
"Aug 21, 2001
 ",Compact,Sony Cyber-shot DSC-F707,"2/3"" (8.8 x 6.6 mm)",,103,45,6,,,2 questions asked,"Reviewed Aug 1, 2001",434,4.53756
"Sep 2, 2002
 ",Compact,Sony Cyber-shot DSC-F717,"2/3"" (8.8 x 6.6 mm)",,119,37,0,,,1 question asked,"Reviewed Oct 7, 2002",181,4.55028
"Aug 15, 2003
 ",Compact,Sony Cyber-shot DSC-F828,"2/3"" (8.8 x 6.6 mm)",,103,65,2,,,2 questions asked,"Reviewed Jan 10, 2004",124,4.37581
"May 18, 2004
 ",Compact,Sony Cyber-shot DSC-F88,"1/2.4"" (6.104 x 4.578 mm)",,3,2,1,,,0 questions asked,"Reviewed Aug 26, 2004",5,4.56
"May 8, 2007
 ",Ultracompact,Sony Cyber-shot DSC-G1,"1/2.5"" (5.744 x 4.308 mm)",,0,2,0,,,0 questions asked,,1,3.3
"Jan 8, 2009
 ",Compact,Sony Cyber-shot DSC-G3,"1/2.3"" (6.17 x 4.55 mm)",,0,0,0,,,0 questions asked,,,
"Feb 19, 2005
 ",Compact,Sony Cyber-shot DSC-H1,"1/2.4"" (6.104 x 4.578 mm)",,37,21,0,,,0 questions asked,"Reviewed Jul 5, 2005",83,4.53012
"Jan 23, 2008
 ",Compact,Sony Cyber-shot DSC-H10,"1/2.5"" (5.744 x 4.308 mm)",,9,9,0,,,0 questions asked,"Reviewed Apr 9, 2008",4,4.575
"Feb 25, 2006
 ",Compact,Sony Cyber-shot DSC-H2,"1/2.5"" (5.744 x 4.308 mm)",,27,17,0,,,1 question asked,"Reviewed Jun 28, 2006",42,4.52381
"Feb 17, 2009
 ",Compact,Sony Cyber-shot DSC-H20,"1/2.3"" (6.17 x 4.55 mm)",,12,10,0,,,2 questions asked,"Reviewed May 14, 2009",14,4.67143
"Jan 8, 2013
 ",SLR-like (bridge),Sony Cyber-shot DSC-H200,"1/2.3"" (6.17 x 4.55 mm)",,7,4,5,,,3 questions asked,,,
"Aug 21, 2007
 ",Compact,Sony Cyber-shot DSC-H3,"1/2.5"" (5.744 x 4.308 mm)",,7,8,1,,,2 questions asked,"Reviewed Jan 15, 2008",23,4.5913
"Feb 13, 2014
 ",SLR-like (bridge),Sony Cyber-shot DSC-H300,"1/2.3"" (6.17 x 4.55 mm)",,3,9,2,,,3 questions asked,,4,3.625
"Feb 13, 2014
 ",SLR-like (bridge),Sony Cyber-shot DSC-H400,"1/2.3"" (6.17 x 4.55 mm)",,7,8,11,,,1 question asked,,4,3.625
"Feb 25, 2006
 ",Compact,Sony Cyber-shot DSC-H5,"1/2.5"" (5.744 x 4.308 mm)",,36,17,0,,,0 questions asked,"Reviewed Jul 4, 2006",53,4.33208
"Feb 25, 2008
 ",Compact,Sony Cyber-shot DSC-H50,"1/2.3"" (6.17 x 4.55 mm)",,27,16,1,,,1 question asked,"Reviewed Jan 15, 2009",10,4.11
"Feb 18, 2010
 ",Compact,Sony Cyber-shot DSC-H55,"1/2.3"" (6.17 x 4.55 mm)",66%,4,22,0,,,6 questions asked,"Reviewed Jun 16, 2010",6,3.5
"Feb 27, 2007
 ",Compact,Sony Cyber-shot DSC-H7,"1/2.5"" (5.744 x 4.308 mm)",,8,9,0,,,5 questions asked,"Reviewed Jul 13, 2007",11,4.19091
